session_id;date;user_id;user_age;pc_zone;hours_played;extra_bar_spent;total_paid;payment_method;game_played;client_rating;discount_promo
SESS-14647;2026-08-15 03:23:00;USR-1642;16;PS5;2;160;500;Card;Dota 2;3.0;0
SESS-11093;2026-08-04 05:52:00;USR-1309;32;VIP;1;0;200;App;Deadlock;4.0;0
SESS-14151;2026-08-02 10:36:00;USR-1077;25;Bootcamp;2;0;300;Card;CS2;1.0;0
SESS-11376;2026-08-10 15:52:00;USR-1493;22;VIP;2;0;400;App;CS2;3.0;0
SESS-15337;2026-08-23 10:13:00;USR-1287;17;Standard;5;0;500;Card;CS2;4.5;0
SESS-10072;2026-08-08 00:56:00;USR-1248;31;Standard;3;240;270;Card;Valorant;5.0;1
SESS-11922;2026-08-27 19:11:00;USR-1379;26;Bootcamp;3;0;450;Card;Dota 2;4.0;0
SESS-14017;2026-08-18 22:39:00;USR-1696;18;Standard;4;0;400;Card;Dota 2;4.0;0
SESS-11764;2026-08-02 08:40:00;USR-1673;26;Standard;1;0;100;Card;Cyberpunk 2077;4.5;0
SESS-10743;2026-08-27 13:46:00;USR-1668;26;Standard;3;360;300;Cash;PUBG;4.5;0
SESS-15111;2026-08-04 18:03:00;USR-1138;18;Standard;3;150;300;Card;CS2;5.0;0
SESS-11005;2026-08-27 12:10:00;USR-1376;15;PS5;2;0;450;Card;Dota 2;4.0;1
SESS-12668;2026-08-25 14:03:00;USR-1776;33;Bootcamp;2;0;300;App;Valorant;4.5;0
SESS-11190;2026-08-30 11:11:00;USR-1053;20;Standard;3;0;300;Card;CS2;4.0;0
SESS-13767;2026-08-31 10:17:00;USR-1131;26;Standard;2;0;200;Card;Dota 2;4.5;0
SESS-12601;2026-08-17 18:43:00;USR-1240;26;Standard;2;0;180;Card;CS2;5.0;1
SESS-11125;2026-08-29 21:40:00;USR-1611;29;Bootcamp;1;0;150;Card;CS2;2.0;0
SESS-11241;2026-08-25 17:43:00;USR-1138;18;PS5;1;0;250;Card;CS2;5.0;0
SESS-13360;2026-08-17 20:45:00;USR-1045;19;VIP;3;0;600;App;CS2;4.0;0
SESS-14490;2026-08-18 01:21:00;USR-1380;23;VIP;3;340;600;Card;CS2;5.0;0
SESS-14393;2026-08-21 01:36:00;USR-1144;20;Bootcamp;4;450;600;Card;PUBG;4.0;0
SESS-10998;2026-08-10 11:01:00;USR-1127;18;Standard;2;0;180;Card;CS2;4.5;1
SESS-14002;2026-08-26 11:49:00;USR-1522;16;Bootcamp;2;0;300;Card;Minecraft;1.0;0
SESS-13355;2026-08-11 01:42:00;USR-1235;22;Standard;5;1000;450;App;Dota 2;4.5;1
SESS-12684;2026-08-05 23:15:00;USR-1320;24;Bootcamp;3;850;405;Card;Valorant;4.5;1
SESS-11577;2026-08-12 15:44:00;USR-1689;15;Standard;2;0;180;Card;Valorant;1.0;1
SESS-15203;2026-08-16 00:48:00;USR-1299;21;Standard;2;100;200;Cash;CS2;4.0;0
SESS-11826;2026-08-03 04:19:00;USR-1412;32;Standard;1;0;100;Card;CS2;5.0;0
SESS-13886;2026-08-23 18:29:00;USR-1189;31;VIP;2;650;400;App;Deadlock;4.5;0
SESS-11534;2026-08-08 10:34:00;USR-1551;17;Standard;1;80;100;App;CS2;4.0;0
SESS-14292;2026-08-27 12:33:00;USR-1189;31;Bootcamp;1;0;150;App;Valorant;3.0;0
SESS-15157;2026-08-21 11:51:00;USR-1073;14;Standard;2;400;200;Card;Dota 2;4.0;0
SESS-10440;2026-08-23 18:36:00;USR-1711;34;PS5;2;240;500;Card;Valorant;5.0;0
SESS-15378;2026-08-17 07:12:00;USR-1790;34;Standard;2;100;180;Cash;Valorant;4.0;1
SESS-11100;2026-08-04 05:35:00;USR-1239;24;Standard;3;0;300;App;Minecraft;5.0;0
SESS-12637;2026-08-29 00:19:00;USR-1595;32;Standard;1;0;100;App;CS2;4.0;0
SESS-13613;2026-08-07 02:49:00;USR-1300;45;Bootcamp;8;740;1080;Card;Minecraft;5.0;1
SESS-10649;2026-08-10 04:39:00;USR-1043;21;Bootcamp;2;0;300;App;Valorant;5.0;0
SESS-11546;2026-08-17 08:16:00;USR-1554;25;Bootcamp;2;0;300;Cash;Dota 2;4.0;0
SESS-13231;2026-08-29 17:49:00;USR-1214;23;Standard;3;0;300;Card;Dota 2;2.0;0
SESS-14871;2026-08-23 13:40:00;USR-1761;25;Bootcamp;4;0;600;Card;PUBG;4.5;0
SESS-14291;2026-08-10 00:47:00;USR-1258;24;Standard;1;120;100;App;Valorant;3.0;0
SESS-13842;2026-08-28 08:08:00;USR-1037;21;VIP;4;0;800;;CS2;4.5;0
SESS-13869;2026-08-11 16:40:00;USR-1461;36;Standard;2;0;200;Card;Valorant;4.5;0
SESS-14253;2026-08-25 09:54:00;USR-1360;15;Standard;3;150;300;Card;Apex Legends;4.5;0
SESS-10630;2026-08-18 14:48:00;USR-1257;23;Standard;1;80;100;Card;Minecraft;5.0;0
SESS-10672;2026-08-17 19:37:00;USR-1483;17;PS5;1;0;250;Card;Apex Legends;4.0;0
SESS-11249;2026-08-12 02:37:00;USR-1667;23;Standard;2;0;200;Card;Valorant;4.0;0
SESS-13404;2026-08-10 15:50:00;USR-1197;24;Bootcamp;4;0;600;Card;CS2;5.0;0
SESS-10482;2026-08-23 11:23:00;USR-1687;20;Standard;8;960;800;Card;Dota 2;4.0;0
SESS-11584;2026-08-22 08:34:00;USR-1485;24;VIP;3;0;540;Card;Dota 2;4.0;1
SESS-13631;2026-08-27 01:55:00;USR-1150;21;Bootcamp;2;650;300;App;CS2;4.5;0
SESS-15023;2026-08-05 16:19:00;USR-1403;21;PS5;2;240;500;Card;Dota 2;5.0;0
SESS-13592;2026-08-27 21:59:00;USR-1713;30;PS5;1;80;250;Cash;Deadlock;4.0;0
SESS-11462;2026-08-19 04:20:00;USR-1342;30;Standard;4;0;400;App;Valorant;4.0;0
SESS-13040;2026-08-31 23:28:00;USR-1496;18;Standard;2;0;200;Card;Dota 2;5.0;0
SESS-14365;2026-08-30 04:28:00;USR-1112;24;Bootcamp;5;500;750;App;CS2;4.0;0
SESS-14184;2026-08-21 23:12:00;USR-1045;19;Standard;1;0;100;Card;CS2;5.0;0
SESS-12910;2026-08-20 23:08:00;USR-1109;16;VIP;2;0;360;Card;Apex Legends;4.0;1
SESS-13273;2026-08-26 21:21:00;USR-1471;16;Standard;1;0;90;App;GTA V;4.0;1
SESS-13238;2026-08-15 09:17:00;USR-1713;30;Standard;3;360;300;App;Dota 2;4.0;0
SESS-13131;2026-08-09 03:43:00;USR-1330;18;Standard;2;0;200;Card;CS2;4.5;0
SESS-12578;2026-08-08 20:28:00;USR-1749;15;Standard;2;400;180;Card;Deadlock;4.0;1
SESS-14290;2026-08-18 22:16:00;USR-1021;24;Bootcamp;1;300;150;Card;Valorant;4.0;0
SESS-10049;2026-08-06 18:16:00;USR-1543;21;PS5;2;0;500;Cash;Dota 2;4.0;0
SESS-14656;2026-08-31 14:58:00;USR-1400;20;PS5;8;0;2000;App;Dota 2;3.0;0
SESS-13611;2026-08-14 03:29:00;USR-1613;26;Standard;1;80;100;Card;CS2;4.5;0
SESS-10858;2026-08-21 08:12:00;USR-1225;19;Standard;2;160;200;Card;Minecraft;4.0;0
SESS-13225;2026-08-25 02:53:00;USR-1233;28;Bootcamp;12;0;1800;Card;CS2;4.5;0
SESS-11072;2026-08-11 17:07:00;USR-1303;22;Standard;4;800;400;Card;Valorant;2.0;0
SESS-10719;2026-08-14 23:26:00;USR-1136;28;PS5;12;0;3000;App;Valorant;4.5;0
SESS-14999;2026-08-19 16:46:00;USR-1583;24;VIP;12;700;2400;Card;CS2;4.5;0
SESS-12631;2026-08-08 20:36:00;USR-1141;39;Standard;4;320;400;Card;Apex Legends;4.5;0
SESS-15292;2026-08-01 18:38:00;USR-1693;24;Standard;2;0;200;App;PUBG;2.0;0
SESS-11660;2026-08-05 10:58:00;USR-1791;14;Standard;8;0;800;Card;GTA V;4.0;0
SESS-11656;2026-08-24 14:47:00;USR-1319;22;PS5;2;0;500;App;Dota 2;4.0;0
SESS-12425;2026-08-24 03:15:00;USR-1596;24;Standard;3;360;300;Card;CS2;5.0;0
SESS-14128;2026-08-31 16:20:00;USR-1304;20;Bootcamp;2;500;300;Card;CS2;4.0;0
SESS-14989;2026-08-14 10:43:00;USR-1394;19;Standard;1;0;90;Card;Minecraft;5.0;1
SESS-11498;2026-08-02 01:36:00;USR-1106;26;Bootcamp;2;200;300;Card;CS2;4.5;0
SESS-13906;2026-08-08 16:15:00;USR-1159;25;Bootcamp;2;260;300;Card;Browser/Work;4.0;0
SESS-13097;2026-08-11 10:27:00;USR-1015;16;VIP;2;200;400;Card;Dota 2;4.0;0
SESS-14866;2026-08-27 17:37:00;USR-1095;16;Standard;2;0;200;Card;Deadlock;4.0;0
SESS-13901;2026-08-20 05:30:00;USR-1370;27;PS5;2;240;500;Card;CS2;4.5;0
SESS-15162;2026-08-19 01:22:00;USR-1169;27;Standard;1;0;100;App;Minecraft;4.0;0
SESS-13189;2026-08-18 10:26:00;USR-1584;15;Standard;12;0;1200;Card;Valorant;4.0;0
SESS-12934;2026-08-07 13:00:00;USR-1359;21;Standard;1;0;100;Card;Dota 2;5.0;0
SESS-14486;2026-08-22 14:45:00;USR-1189;31;Bootcamp;2;0;300;Card;Apex Legends;5.0;0
SESS-15030;2026-08-07 14:51:00;USR-1000;19;VIP;3;0;600;Card;CS2;4.5;0
SESS-12606;2026-08-12 13:40:00;USR-1701;15;Standard;1;0;90;Card;CS2;4.5;1
SESS-11385;2026-08-17 09:27:00;USR-1382;28;Standard;2;0;200;Card;Valorant;3.0;0
SESS-14313;2026-08-01 20:12:00;USR-1444;18;Bootcamp;2;0;300;Card;CS2;4.5;0
SESS-11399;2026-08-22 15:32:00;USR-1415;23;Bootcamp;4;900;600;Card;CS2;3.0;0
SESS-11195;2026-08-16 00:34:00;USR-1489;25;Standard;2;240;200;Card;Valorant;5.0;0
SESS-11408;2026-08-08 18:01:00;USR-1491;21;VIP;2;340;400;App;Apex Legends;4.0;0
SESS-11845;2026-08-30 22:11:00;USR-1132;25;VIP;12;850;2160;Card;Valorant;4.0;1
SESS-11798;2026-08-14 16:51:00;USR-1198;31;Standard;1;0;90;Card;CS2;4.0;1
SESS-11475;2026-08-20 06:32:00;USR-1394;19;Standard;2;400;200;Card;CS2;5.0;0
SESS-13801;2026-08-05 14:31:00;USR-1669;20;Standard;2;100;200;App;Dota 2;5.0;0
SESS-10035;2026-08-07 13:19:00;USR-1295;24;VIP;1;300;200;App;CS2;3.0;0
SESS-14601;2026-08-10 01:32:00;USR-1655;17;Standard;2;100;200;Card;CS2;4.0;0
SESS-12345;2026-08-13 04:52:00;USR-1373;18;PS5;3;0;750;Card;CS2;4.5;0
SESS-13751;2026-08-24 09:23:00;USR-1436;14;Bootcamp;2;0;300;Card;Valorant;5.0;0
SESS-13312;2026-08-03 12:05:00;USR-1630;21;Standard;3;0;270;Card;Minecraft;3.0;1
SESS-12359;2026-08-04 07:45:00;USR-1715;31;VIP ;4;0;400;Card;Dota 2;5.0;0
SESS-13006;2026-08-30 22:56:00;USR-1408;20;Standard;2;0;180;Card;CS2;4.0;1
SESS-12206;2026-08-31 11:26:00;USR-1654;17;PS5;2;400;500;Card;Minecraft;2.0;0
SESS-13781;2026-08-10 00:59:00;USR-1042;21;Standard;8;640;800;Card;Minecraft;3.0;0
SESS-14663;2026-08-20 21:41:00;USR-1774;15;Bootcamp;1;0;135;App;Dota 2;4.0;1
SESS-13179;2026-08-25 12:02:00;USR-1118;15;VIP;5;650;1000;Card;Dota 2;3.0;0
SESS-11286;2026-08-19 07:57:00;USR-1490;18;Standard;2;0;200;App;CS2;5.0;0
SESS-10349;2026-08-04 09:34:00;USR-1339;19;Bootcamp;3;610;405;Card;Dota 2;4.0;1
SESS-12137;2026-08-12 07:21:00;USR-1517;17;Bootcamp;2;200;300;App;Minecraft;4.5;0
SESS-12691;2026-08-22 10:08:00;USR-1792;22;Standard;4;800;400;App;Minecraft;4.5;0
SESS-14629;2026-08-18 22:08:00;USR-1310;19;PS5;4;320;1000;Card;CS2;3.0;0
SESS-13691;2026-08-27 03:34:00;USR-1558;19;Standard;1;0;100;Card;CS2;4.0;0
SESS-11681;2026-08-20 03:32:00;USR-1611;29;Standard;8;0;800;Card;CS2;4.0;0
SESS-14411;2026-08-14 02:50:00;USR-1782;28;VIP;2;0;400;Card;Minecraft;5.0;0
SESS-11443;2026-08-26 23:28:00;USR-1250;26;Standard;12;0;1080;Card;CS2;5.0;1
SESS-13831;2026-08-17 16:14:00;USR-1457;19;VIP;2;0;400;Card;CS2;3.0;0
SESS-13215;2026-08-07 10:18:00;USR-1472;14;Bootcamp;4;300;600;Card;Valorant;3.0;0
SESS-11671;2026-08-28 10:33:00;USR-1539;19;VIP;3;700;600;App;Dota 2;4.5;0
SESS-13484;2026-08-24 21:03:00;USR-1567;20;Standard;3;150;300;Card;Valorant;3.0;0
SESS-11179;2026-08-22 12:47:00;USR-1448;23;VIP;8;1850;1600;Card;Valorant;4.5;0
SESS-12798;2026-08-02 23:11:00;USR-1735;16;Standard;3;150;300;Cash;CS2;4.5;0
SESS-11692;2026-08-31 10:35:00;USR-1544;23;Standard;2;0;200;Card;CS2;4.0;0
SESS-14336;2026-08-07 05:53:00;USR-1350;16;Bootcamp;5;0;750;Card;PUBG;5.0;0
SESS-10372;2026-08-22 10:29:00;USR-1539;19;Standard;4;0;400;Card;Browser/Work;5.0;0
SESS-13055;2026-08-13 00:04:00;USR-1487;19;VIP;3;700;600;Card;Apex Legends;4.5;0
SESS-14180;2026-08-27 21:36:00;USR-1203;21;PS5;2;0;500;Card;Dota 2;5.0;0
SESS-11916;2026-08-11 23:24:00;USR-1367;30;Standard;2;0;180;App;Valorant;4.5;1
SESS-11357;2026-08-17 15:35:00;USR-1015;16;Bootcamp;8;0;1200;Card;Minecraft;3.0;0
SESS-11825;2026-08-08 16:15:00;USR-1037;21;Standard;1;120;90;Card;Minecraft;5.0;1
SESS-10786;2026-08-31 03:25:00;USR-1434;22;Bootcamp;12;0;1800;App;CS2;4.5;0
SESS-10469;2026-08-25 10:27:00;USR-1379;26;Standard;3;240;300;App;Valorant;4.5;0
SESS-10140;2026-08-30 17:11:00;USR-1595;32;VIP;12;0;2400;App;Apex Legends;4.5;0
SESS-10788;2026-08-15 12:48:00;USR-1039;35;VIP;4;1050;800;Card;Apex Legends;5.0;0
SESS-10323;2026-08-08 16:10:00;USR-1547;18;Standard;3;240;300;Card;CS2;4.0;0
SESS-10050;2026-08-25 19:27:00;USR-1772;23;Standard;2;100;200;Cash;CS2;4.5;0
SESS-10714;2026-08-28 05:14:00;USR-1573;33;Standard;2;0;200;Card;Valorant;5.0;0
SESS-14880;2026-08-09 07:38:00;USR-1788;33;Standard;2;400;180;App;Valorant;3.0;1
SESS-12840;2026-08-21 23:44:00;USR-1797;19;VIP;3;0;600;Card;CS2;3.0;0
SESS-12446;2026-08-26 07:32:00;USR-1263;22;Bootcamp;2;0;300;App;Browser/Work;4.0;0
SESS-14266;2026-08-12 23:31:00;USR-1507;14;Bootcamp;1;0;135;App;CS2;4.5;1
SESS-13722;2026-08-11 11:56:00;USR-1141;39;PS5;2;160;500;Card;CS2;5.0;0
SESS-14805;2026-08-31 08:07:00;USR-1430;17;Bootcamp;3;0;450;Cash;Apex Legends;3.0;0
SESS-14990;2026-08-30 05:22:00;USR-1001;26;Standard;8;400;800;App;Minecraft;4.5;0
SESS-13563;2026-08-31 00:34:00;USR-1162;17;Bootcamp;4;900;600;Card;CS2;5.0;0
SESS-12666;2026-08-23 08:49:00;USR-1444;18;Bootcamp;3;850;450;App;Valorant;4.0;0
SESS-10406;2026-08-02 08:54:00;USR-1619;18;Standard;2;0;200;Card;CS2;4.0;0
SESS-13967;2026-08-04 15:27:00;USR-1461;36;Standard;12;600;1080;App;CS2;4.0;1
SESS-11004;2026-08-08 21:44:00;USR-1663;23;Bootcamp;1;180;150;Card;Deadlock;3.0;0
SESS-13550;2026-08-16 21:19:00;USR-1172;25;Standard;12;1440;1080;Card;Dota 2;4.0;1
SESS-10890;2026-08-27 13:20:00;USR-1289;19;Standard;2;0;200;Card;Dota 2;4.5;0
SESS-12411;2026-08-02 23:48:00;USR-1227;21;PS5;2;400;500;Card;Dota 2;4.5;0
SESS-12545;2026-08-10 08:16:00;USR-1600;20;Standard;1;0;90;Card;Valorant;5.0;1
SESS-14058;2026-08-28 05:25:00;USR-1195;19;Standard;3;600;300;Card;CS2;4.0;0
SESS-12390;2026-08-28 16:41:00;USR-1582;23;Bootcamp;2;500;300;App;Minecraft;4.0;0
SESS-14372;2026-08-03 10:51:00;USR-1326;26;Bootcamp;4;0;600;Card;CS2;4.0;0
SESS-10042;2026-08-03 20:59:00;USR-1105;20;VIP;3;0;600;Card;CS2;5.0;0
SESS-12830;2026-08-04 08:06:00;USR-1114;23;Standard;2;100;200;App;PUBG;4.0;0
SESS-13907;2026-08-12 08:12:00;USR-1646;22;Standard;2;240;200;Card;Dota 2;4.0;0
SESS-13371;2026-08-26 22:03:00;USR-1097;21;VIP;1;220;200;Card;Dota 2;4.0;0
SESS-13022;2026-08-22 23:16:00;USR-1621;28;VIP;2;0;400;Cash;CS2;4.0;0
SESS-13364;2026-08-16 16:18:00;USR-1142;20;Standard;3;0;300;Card;Deadlock;4.5;0
SESS-10303;2026-08-24 23:06:00;USR-1300;45;VIP;2;0;400;Cash;CS2;5.0;0
SESS-14906;2026-08-15 18:26:00;USR-1070;21;Standard;2;100;200;App;CS2;2.0;0
SESS-10011;2026-08-05 03:27:00;USR-1163;22;Standard;2;0;200;Card;CS2;4.5;0
SESS-10664;2026-08-17 23:25:00;USR-1123;22;Standard;1;200;100;App;Dota 2;4.0;0
SESS-11177;2026-08-21 11:39:00;USR-1718;16;VIP;2;410;400;App;PUBG;4.0;0
SESS-13292;2026-08-18 04:30:00;USR-1558;19;Standard;2;400;200;Card;CS2;4.0;0
SESS-12676;2026-08-03 08:54:00;USR-1543;21;Standard;1;120;100;Card;Dota 2;5.0;0
SESS-11947;2026-08-29 16:32:00;USR-1192;30;Standard;2;0;200;Card;CS2;4.5;0
SESS-12501;2026-08-05 19:52:00;USR-1333;23;Bootcamp;1;150;135;Card;Dota 2;4.0;1
SESS-11473;2026-08-21 19:03:00;USR-1218;26;Bootcamp;2;0;300;Card;CS2;4.0;0
SESS-12863;2026-08-25 05:53:00;USR-1325;15;Standard;1;0;90;App;Deadlock;4.0;1
SESS-12375;2026-08-09 11:51:00;USR-1590;20;Standard;1;0;90;App;Valorant;4.5;1
SESS-12132;2026-08-15 18:01:00;USR-1292;19;Standard;3;0;300;Card;Minecraft;4.5;0
SESS-11026;2026-08-10 08:24:00;USR-1064;31;Standard;3;240;300;Cash;CS2;5.0;0
SESS-12989;2026-08-29 00:43:00;USR-1247;21;Bootcamp;5;0;750;Card;Apex Legends;4.5;0
SESS-10961;2026-08-13 07:11:00;USR-1321;15;Standard;2;400;200;App;CS2;4.5;0
SESS-12889;2026-08-26 12:45:00;USR-1162;17;Standard;3;0;270;Cash;Dota 2;4.5;1
SESS-13021;2026-08-29 15:30:00;USR-1373;18;PS5;12;0;3000;App;Browser/Work;5.0;0
SESS-13015;2026-08-27 03:15:00;USR-1404;23; Bootcamp ;3;360;750;Card;Dota 2;4.5;0
SESS-13770;2026-08-15 15:13:00;USR-1243;25;Bootcamp;2;260;300;App;CS2;4.5;0
SESS-13338;2026-08-10 03:12:00;USR-1341;21;Standard;4;0;360;Card;Valorant;3.0;1
SESS-12009;2026-08-24 06:52:00;USR-1131;26;Standard;5;0;500;Card;PUBG;2.0;0
SESS-12149;2026-08-25 03:50:00;USR-1332;21;Bootcamp;2;0;270;Card;CS2;4.5;1
SESS-15179;2026-08-17 00:58:00;USR-1244;19;VIP;3;460;600;Card;Apex Legends;5.0;0
SESS-12338;2026-08-15 17:39:00;USR-1303;22;Bootcamp;8;0;1200;Card;GTA V;3.0;0
SESS-10735;2026-08-14 09:27:00;USR-1072;17;VIP;3;0;600;Card;Cyberpunk 2077;4.0;0
SESS-10304;2026-08-13 08:30:00;USR-1371;24;Standard;1;200;100;Card;Apex Legends;4.5;0
SESS-11440;2026-08-05 14:22:00;USR-1088;29;VIP;4;0;800;Card;CS2;4.5;0
SESS-11496;2026-08-15 20:34:00;USR-1439;23;Standard;12;0;1200;Card;Valorant;4.5;0
SESS-12652;2026-08-21 14:33:00;USR-1614;22;Bootcamp;1;0;150;App;Dota 2;4.0;0
SESS-12875;2026-08-12 07:15:00;USR-1171;18;Standard;1;0;90;Card;Valorant;3.0;1
SESS-10916;2026-08-28 23:51:00;USR-1392;19;Standard;3;0;300;Card;CS2;2.0;0
SESS-14543;2026-08-25 03:43:00;USR-1355;28;Bootcamp;1;0;150;Card;Dota 2;4.0;0
SESS-10710;2026-08-26 21:28:00;USR-1659;19;Standard;2;240;200;Card;GTA V;4.0;0
SESS-15021;2026-08-17 09:16:00;USR-1411;14;Bootcamp;2;0;300;App;Deadlock;4.5;0
SESS-14797;2026-08-17 05:41:00;USR-1039;35;VIP;2;650;400;Card;Dota 2;5.0;0
SESS-12772;2026-08-22 05:25:00;USR-1267;15;Bootcamp;8;1850;1080;Cash;CS2;3.0;1
SESS-11624;2026-08-27 11:08:00;USR-1587;20;Standard;3;0;300;Card;Dota 2;4.0;0
SESS-14315;2026-08-19 09:42:00;USR-1677;27;Standard;4;0;400;Card;Dota 2;3.0;0
SESS-10821;2026-08-22 04:38:00;USR-1195;19;Bootcamp;2;0;270;Card;CS2;4.0;1
SESS-13896;2026-08-18 00:25:00;USR-1698;15;PS5;3;0;750;Card;CS2;4.0;0
SESS-11354;2026-08-11 17:26:00;USR-1070;21;Standard;1;200;90;Card;CS2;3.0;1
SESS-14889;2026-08-22 13:09:00;USR-1072;17;Standard;1;200;100;Card;CS2;4.5;0
SESS-10850;2026-08-27 03:15:00;USR-1272;16;Standard;5;0;500;App;CS2;3.0;0
SESS-13350;2026-08-22 19:02:00;USR-1264;16;Bootcamp;1;0;150;App;PUBG;1.0;0
SESS-11000;2026-08-21 01:23:00;USR-1120;15;Standard;1;0;100;Card;Deadlock;2.0;0
SESS-15185;2026-08-07 09:19:00;USR-1766;21;Standard;3;150;300;Card;Dota 2;5.0;0
SESS-10018;2026-08-21 02:36:00;USR-1226;21;Bootcamp;3;850;450;Card;Dota 2;4.5;0
SESS-11637;2026-08-17 23:43:00;USR-1203;21;Standard;2;160;180;Card;CS2;4.0;1
SESS-11667;2026-08-30 13:35:00;USR-1388;25;PS5;3;600;750;Card;CS2;4.0;0
SESS-10493;2026-08-28 09:45:00;USR-1207;22;Standard;3;0;270;Card;CS2;4.5;1
SESS-13173;2026-08-07 09:42:00;USR-1726;25;VIP;3;490;600;Card;PUBG;5.0;0
SESS-14366;2026-08-15 21:02:00;USR-1620;20;Standard;3;150;300;Card;GTA V;4.0;0
SESS-11347;2026-08-26 11:42:00;USR-1367;30;Standard;3;150;300;App;CS2;2.0;0
SESS-13018;2026-08-02 20:08:00;USR-1294;25;Standard;1;0;100;Card;CS2;4.0;0
SESS-14245;2026-08-14 16:49:00;USR-1032;21;VIP;4;450;800;Cash;Apex Legends;4.0;0
SESS-13230;2026-08-29 04:22:00;USR-1312;15;Standard;2;240;200;Card;Valorant;4.5;0
SESS-13844;2026-08-31 18:03:00;USR-1112;24;Bootcamp;1;150;150;Card;Valorant;4.0;0
SESS-14181;2026-08-02 19:29:00;USR-1580;20;Standard;2;0;200;Card;Dota 2;4.5;0
SESS-12828;2026-08-17 02:46:00;USR-1342;30;Standard;4;0;400;Card;PUBG;4.0;0
SESS-10687;2026-08-08 22:15:00;USR-1470;23;Standard;2;160;200;Cash;CS2;4.0;0
SESS-11112;2026-08-13 06:22:00;USR-1620;20;Standard;5;0;500;Card;CS2;4.0;0
SESS-13232;2026-08-01 11:54:00;USR-1351;35;Bootcamp;2;0;300;Card;Deadlock;5.0;0
SESS-11608;2026-08-01 22:46:00;USR-1070;21;PS5;8;400;2000;App;Valorant;4.5;0
SESS-14448;2026-08-06 22:53:00;USR-1064;31;PS5;3;0;750;App;Minecraft;2.0;0
SESS-14715;2026-08-15 20:16:00;USR-1353;18;ps5;4;200;1000;Cash;Minecraft;1.0;0
SESS-11009;2026-08-09 13:46:00;USR-1036;17;PS5;3;0;750;Card;Dota 2;3.0;0
SESS-13291;2026-08-15 16:03:00;USR-1669;20;Standard;1;120;100;Card;Minecraft;4.0;0
SESS-12408;2026-08-09 15:46:00;USR-1310;19;VIP;8;500;1600;Card;Valorant;4.0;0
SESS-11092;2026-08-06 19:08:00;USR-1486;16;PS5;4;0;1000;Card;CS2;4.0;0
SESS-11327;2026-08-28 08:29:00;USR-1795;25;VIP;2;350;360;Card;CS2;4.0;1
SESS-15059;2026-08-22 12:23:00;USR-1341;21;VIP;2;0;400;Card;GTA V;4.0;0
SESS-11677;2026-08-08 16:18:00;USR-1196;23;Standard;4;480;400;Card;Valorant;3.0;0
SESS-11999;2026-08-09 01:33:00;USR-1218;26;Bootcamp;3;0;450;Card;CS2;4.0;0
SESS-11310;2026-08-21 22:03:00;USR-1340;21;Standard;4;0;400;Card;Apex Legends;2.0;0
SESS-14304;2026-08-26 18:42:00;USR-1628;23;Standard;3;360;300;App;Dota 2;2.0;0
SESS-13607;2026-08-17 07:26:00;USR-1238;20; standard ;4;200;360;Card;CS2;5.0;1
SESS-15080;2026-08-16 05:30:00;USR-1092;21;Standard;1;50;100;App;Dota 2;5.0;0
SESS-11987;2026-08-14 01:54:00;USR-1186;39;Standard;8;0;800;Card;Dota 2;5.0;0
SESS-14691;2026-08-31 11:39:00;USR-1065;20;Standard;1;200;100;Card;Valorant;2.0;0
SESS-10344;2026-08-23 00:10:00;USR-1421;21;Standard;2;0;200;Cash;CS2;1.0;0
SESS-14547;2026-08-06 22:44:00;USR-1724;27;Standard;3;150;300;Card;Minecraft;5.0;0
SESS-10986;2026-08-18 04:19:00;USR-1472;14;VIP;3;0;600;Card;Dota 2;4.0;0
SESS-10587;2026-08-14 18:31:00;USR-1430;17;Standard;2;0;200;Cash;Apex Legends;4.0;0
SESS-12791;2026-08-20 12:37:00;USR-1553;22;PS5;12;1440;3000;Card;CS2;4.0;0
SESS-14683;2026-08-30 01:34:00;USR-1649;30;VIP;2;340;400;Cash;Dota 2;;0
SESS-13673;2026-08-07 11:27:00;USR-1631;28;Bootcamp;3;0;450;Card;Deadlock;4.5;0
SESS-14401;2026-08-14 07:57:00;USR-1023;17;Bootcamp;2;410;300;App;CS2;5.0;0
SESS-13485;2026-08-15 16:56:00;USR-1703;17;PS5;3;0;750;Card;PUBG;4.0;0
SESS-13652;2026-08-15 16:34:00;USR-1754;19;PS5;5;400;1250;Card;Dota 2;4.5;0
SESS-15257;2026-08-04 10:26:00;USR-1650;36;Bootcamp;3;700;450;Card;CS2;2.0;0
SESS-13289;2026-08-27 03:34:00;USR-1781;21;VIP;1;0;180;App;Minecraft;4.0;1
SESS-11142;2026-08-18 10:09:00;USR-1799;21;Standard;2;0;200;App;Minecraft;5.0;0
SESS-12358;2026-08-17 01:55:00;USR-1795;25;PS5;12;2400;3000;App;CS2;4.0;0
SESS-13264;2026-08-01 21:17:00;USR-1372;27;PS5;3;600;750;App;Valorant;4.0;0
SESS-11198;2026-08-16 21:56:00;USR-1737;26;VIP;1;0;200;App;PUBG;5.0;0
SESS-10085;2026-08-09 06:30:00;USR-1427;24;VIP;8;0;1440;Card;CS2;4.0;1
SESS-11518;2026-08-02 17:44:00;USR-1793;29;Standard;2;0;180;Card;Dota 2;1.0;1
SESS-10516;2026-08-10 21:30:00;USR-1738;24;PS5;8;0;1800;Card;CS2;5.0;1
